Type,Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,RemoveOutliers,Affinity,Jit,Platform,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,RetainVm,Server,Clock,EngineFactory,Toolchain,InvocationCount,IterationTime,LaunchCount,RunStrategy,TargetCount,UnrollFactor,WarmupCount,Bytes,Mean,Error,StdDev,Scaled,ScaledSD,Throughput
CombineHashCodes,City32_CustomSeed_Combine,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,63.360 ns,0.4286 ns,0.4009 ns,29.41,0.22,421 MiB/s
HashByteArray,SpookyV2_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,187.930 ns,1.5023 ns,1.4053 ns,87.24,0.75,142 MiB/s
CombineHashCodes,City64_Combine,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,48.650 ns,0.2878 ns,0.2692 ns,22.58,0.16,549 MiB/s
CombineHashCodes,City64WithSeeds_Combine,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,58.728 ns,0.3689 ns,0.3450 ns,27.26,0.20,455 MiB/s
HashByteArray,City32_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,69.107 ns,0.4119 ns,0.3853 ns,32.08,0.23,386 MiB/s
HashByteArray,City64_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,44.779 ns,0.5530 ns,0.4618 ns,20.79,0.23,596 MiB/s
HashByteArray,City64WithSeeds_Block,clr-legacy-x86-32,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X86,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,60.041 ns,0.3490 ns,0.3094 ns,27.87,0.19,445 MiB/s
CombineHashCodes,Empty,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,1.732 ns,0.0169 ns,0.0132 ns,1.00,0.00,"15,413 MiB/s"
HashByteArray,SeaHash_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,27.122 ns,0.1874 ns,0.1661 ns,15.66,0.15,985 MiB/s
CombineHashCodes,MultiplyAdd_Reordered_Custom,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,4.802 ns,0.0365 ns,0.0341 ns,2.77,0.03,"5,561 MiB/s"
HashByteArray,Murmur3x8632_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,25.959 ns,0.1291 ns,0.1078 ns,14.98,0.13,"1,029 MiB/s"
HashByteArray,XxHash32_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,51.255 ns,0.3796 ns,0.3550 ns,29.59,0.29,521 MiB/s
CombineHashCodes,Murmur3A_Steps,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,21.301 ns,0.1251 ns,0.1170 ns,12.30,0.11,"1,254 MiB/s"
HashByteArray,XxHash64_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,31.588 ns,0.1797 ns,0.1501 ns,18.23,0.16,845 MiB/s
CombineHashCodes,HSip13_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,182.496 ns,1.0925 ns,1.0219 ns,105.34,0.96,146 MiB/s
CombineHashCodes,HSip24_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,402.806 ns,1.8143 ns,1.6971 ns,232.51,1.95,66 MiB/s
HashByteArray,HalfSip13_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,191.426 ns,2.4502 ns,2.0460 ns,110.50,1.39,139 MiB/s
CombineHashCodes,Sip13_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,105.738 ns,0.7126 ns,0.6666 ns,61.04,0.58,253 MiB/s
CombineHashCodes,Sip24_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,188.835 ns,1.2700 ns,1.1879 ns,109.00,1.04,141 MiB/s
CombineHashCodes,Marvin32_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,100.984 ns,0.6831 ns,0.6390 ns,58.29,0.56,264 MiB/s
HashByteArray,HalfSip24_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,365.914 ns,3.4942 ns,3.0975 ns,211.22,2.32,73 MiB/s
CombineHashCodes,XXHash32_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,46.123 ns,0.2028 ns,0.1897 ns,26.62,0.22,579 MiB/s
HashByteArray,Sip13_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,132.310 ns,0.6299 ns,0.5584 ns,76.37,0.64,202 MiB/s
CombineHashCodes,XXHash64_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,20.562 ns,0.1356 ns,0.1269 ns,11.87,0.11,"1,299 MiB/s"
CombineHashCodes,SeaHash_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,17.301 ns,0.1280 ns,0.1197 ns,9.99,0.10,"1,543 MiB/s"
HashByteArray,Sip24_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,218.887 ns,0.9227 ns,0.8631 ns,126.35,1.04,122 MiB/s
CombineHashCodes,SpookyV2_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,137.465 ns,0.4673 ns,0.4371 ns,79.35,0.63,194 MiB/s
HashByteArray,Marvin32_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,72.393 ns,0.4834 ns,0.4521 ns,41.79,0.40,369 MiB/s
CombineHashCodes,City32_CustomSeed_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,57.228 ns,0.3295 ns,0.3082 ns,33.03,0.30,467 MiB/s
HashByteArray,SpookyV2_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,151.886 ns,0.5989 ns,0.5603 ns,87.67,0.71,176 MiB/s
CombineHashCodes,City64_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,16.609 ns,0.0718 ns,0.0636 ns,9.59,0.08,"1,608 MiB/s"
CombineHashCodes,City64WithSeeds_Combine,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,19.157 ns,0.1221 ns,0.1142 ns,11.06,0.10,"1,394 MiB/s"
HashByteArray,City32_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,81.711 ns,0.5188 ns,0.4852 ns,47.17,0.44,327 MiB/s
HashByteArray,City64_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,20.441 ns,0.1042 ns,0.0975 ns,11.80,0.10,"1,306 MiB/s"
HashByteArray,City64WithSeeds_Block,clr-legacy-x86-64,False,Default,Default,Default,Default,Default,Default,15,LegacyJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,23.317 ns,0.2896 ns,0.2419 ns,13.46,0.17,"1,145 MiB/s"
CombineHashCodes,Empty,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,1.305 ns,0.0133 ns,0.0124 ns,1.00,0.00,"20,455 MiB/s"
HashByteArray,SeaHash_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,23.510 ns,0.1546 ns,0.1446 ns,18.01,0.20,"1,136 MiB/s"
CombineHashCodes,MultiplyAdd_Reordered_Custom,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,2.887 ns,0.0230 ns,0.0215 ns,2.21,0.03,"9,248 MiB/s"
HashByteArray,Murmur3x8632_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,18.901 ns,0.1174 ns,0.1098 ns,14.48,0.16,"1,413 MiB/s"
HashByteArray,XxHash32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,27.404 ns,0.2118 ns,0.1981 ns,20.99,0.24,974 MiB/s
CombineHashCodes,Murmur3A_Steps,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,8.860 ns,0.0575 ns,0.0538 ns,6.79,0.07,"3,014 MiB/s"
HashByteArray,XxHash64_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,28.966 ns,0.1956 ns,0.1830 ns,22.19,0.25,922 MiB/s
CombineHashCodes,HSip13_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,24.284 ns,0.1665 ns,0.1557 ns,18.60,0.21,"1,100 MiB/s"
CombineHashCodes,HSip24_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,39.600 ns,0.1821 ns,0.1703 ns,30.34,0.31,674 MiB/s
HashByteArray,HalfSip13_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,36.777 ns,0.2280 ns,0.2133 ns,28.17,0.30,726 MiB/s
CombineHashCodes,Sip13_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,16.321 ns,0.1341 ns,0.1254 ns,12.50,0.15,"1,636 MiB/s"
CombineHashCodes,Sip24_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,24.874 ns,0.1087 ns,0.0848 ns,19.06,0.19,"1,074 MiB/s"
CombineHashCodes,Marvin32_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,25.677 ns,0.1906 ns,0.1783 ns,19.67,0.22,"1,040 MiB/s"
HashByteArray,HalfSip24_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,52.730 ns,0.3251 ns,0.3041 ns,40.40,0.44,506 MiB/s
CombineHashCodes,XXHash32_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,6.289 ns,0.0288 ns,0.0225 ns,4.82,0.05,"4,246 MiB/s"
HashByteArray,Sip13_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,25.216 ns,0.1324 ns,0.1238 ns,19.32,0.20,"1,059 MiB/s"
CombineHashCodes,XXHash64_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,9.708 ns,0.0773 ns,0.0723 ns,7.44,0.09,"2,751 MiB/s"
CombineHashCodes,SeaHash_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,12.406 ns,0.0698 ns,0.0653 ns,9.50,0.10,"2,152 MiB/s"
HashByteArray,Sip24_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,31.027 ns,0.1075 ns,0.0953 ns,23.77,0.23,861 MiB/s
CombineHashCodes,SpookyV2_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,21.711 ns,0.1313 ns,0.1229 ns,16.63,0.18,"1,230 MiB/s"
HashByteArray,Marvin32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,27.057 ns,0.1579 ns,0.1477 ns,20.73,0.22,987 MiB/s
CombineHashCodes,City32_CustomSeed_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,12.961 ns,0.0836 ns,0.0782 ns,9.93,0.11,"2,060 MiB/s"
HashByteArray,SpookyV2_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,39.757 ns,0.1887 ns,0.1765 ns,30.46,0.31,672 MiB/s
CombineHashCodes,City64_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,7.424 ns,0.0686 ns,0.0642 ns,5.69,0.07,"3,597 MiB/s"
CombineHashCodes,City64WithSeeds_Combine,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,9.898 ns,0.0631 ns,0.0590 ns,7.58,0.08,"2,698 MiB/s"
HashByteArray,City32_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,23.415 ns,0.1201 ns,0.1124 ns,17.94,0.19,"1,140 MiB/s"
HashByteArray,City64_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,9.404 ns,0.0756 ns,0.0707 ns,7.20,0.08,"2,840 MiB/s"
HashByteArray,City64WithSeeds_Block,clr-ryu-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Clr,False,True,False,True,False,False,Default,Default,Default,1,Default,Default,Default,Default,16,Default,28,11.774 ns,0.0807 ns,0.0755 ns,9.02,0.10,"2,268 MiB/s"
CombineHashCodes,Empty,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,28,1.739 ns,0.0138 ns,0.0129 ns,1.00,0.00,"15,354 MiB/s"
HashByteArray,SeaHash_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,28,23.144 ns,0.1219 ns,0.1141 ns,13.31,0.12,"1,154 MiB/s"
CombineHashCodes,MultiplyAdd_Reordered_Custom,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,28,4.882 ns,0.0446 ns,0.0417 ns,2.81,0.03,"5,469 MiB/s"
HashByteArray,Murmur3x8632_Block,core-x86-64,False,Default,Default,Default,Default,Default,Default,15,RyuJit,X64,Core,False,True,False,True,False,False,Default,Default,CoreCsProj,1,Default,Default,Default,Default,16,Default,28,20.234 ns,0.1326 ns,0.1241 ns,11.63,0.11,"1,320 MiB/s"
